#	Company	Position	Date posted	Location	Salary	Labels	Company url	Link
1	Perkinelmer	Marketing Manager - Remote based	02/22/2020			"#sales-marketing, #non-tech, #marketing, #11-2021.00, #Marketing Managers"	http://www.perkinelmer.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=822817&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1i_6ba2f978&cb=1582553517854&jobListingId=3499905759
1	"Conexess Group, LLC"	Loan Application Support Analyst (100% Remote Available)(50-60% Travel) - Contract to hire	02/21/2020	Springfield		"#sales-marketing, #non-tech, #customer-support, #15-1151.00, #Computer User Support Specialists"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=804595&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_e2034198&cb=1582294933897&jobListingId=3498628484
1	Certica Solutions	Digital Marketing Associate	02/22/2020	Wakefield		"#sales-marketing, #non-tech, #social-media, #13-1161.00, #Market Research Analysts and Marketing Specialists"	http://www.certicasolutions.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=66506&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=EO&ist=L&ast=EOL&vt=w&slr=true&ea=1&cs=1i_1c91346f&cb=1582726156734&jobListingId=3499686981
1	Katten Muchin Rosenman LLP	Support Analyst	02/22/2020	Chicago		"#sales-marketing, #non-tech, #customer-support, #13-1111.00, #Management Analysts"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=389273&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1i_0329e2c7&cb=1582467803957&jobListingId=3499667500
1	Aditi Consulting	Support Engineer 4	02/22/2020	Plano		"#sales-marketing, #non-tech, #customer-support"	http://www.aditiconsulting.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=85058&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_3060d536&cb=1582467869374&jobListingId=3499589364
1	Calendars.com	Digital Marketing Associate	02/22/2020	Austin		"#sales-marketing, #non-tech, #social-media, #13-1161.00, #Market Research Analysts and Marketing Specialists"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=85058&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=EO&ist=L&ast=EOL&vt=w&slr=true&cs=1i_25c7c41d&cb=1582553314340&jobListingId=3499580136
1	Therapy Brands	Support Specialist (Remote in US)	02/22/2020			"#sales-marketing, #non-tech, #customer-support, #15-1151.00, #Computer User Support Specialists"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=935145&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_79a65500&cb=1582985977869&jobListingId=3499396872
1	See&#039;s Candies	POS Support Manager	02/22/2020	San Francisco		"#sales-marketing, #non-tech, #customer-support, #11-3021.00, #Computer and Information Systems Managers"	http://www.sees.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=673116&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_aa6a0271&cb=1582726688597&jobListingId=3499360206
1	dotinspiring	International Sales + Marketing Business Development Manager	02/22/2020			"#sales-marketing, #non-tech, #marketing, #11-2021.00, #Marketing Managers"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=942137&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&ea=1&cs=1i_c6e18123&cb=1582812776878&jobListingId=3498928192
1	PSG Global Solutions	Digital Marketing Associate	02/22/2020	Parsippany		"#sales-marketing, #non-tech, #social-media, #13-1161.00, #Market Research Analysts and Marketing Specialists"	http://www.psgglobalsolutions.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=839015&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=EO&ist=L&ast=EOL&vt=w&slr=true&cs=1i_f88e4e6a&cb=1582467040232&jobListingId=3498856658
1	One Degree	Digital Marketing Manager	02/21/2020			"#sales-marketing, #non-tech, #marketing, #13-1161.00, #Market Research Analysts and Marketing Specialists"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=352789&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=E&ist=L&ast=EL&vt=w&slr=true&cs=1i_dbc2f682&cb=1582467278680&jobListingId=3498717824
1	FIT Technologies	TECHNICAL SUPPORT SERVICES ENGINEER	02/21/2020	Youngstown		"#sales-marketing, #non-tech, #customer-support, #15-1151.00, #Computer User Support Specialists"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=85058&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_0f4f4dbb&cb=1582554036164&jobListingId=3498698342
1	"Alphanumeric Systems, Inc."	User Experience Content Writer	02/21/2020	Lincolnshire		"#sales-marketing, #non-tech, #copywriting, #27-3042.00, #Technical Writers"	http://www.alphanumeric.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=85058&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=EO&ist=L&ast=EOL&vt=w&slr=true&cs=1i_d8f7dadb&cb=1582466966402&jobListingId=3498697914
1	ektello	Customer Relationship Management Analyst	02/21/2020	Ridgefield Park		"#sales-marketing, #non-tech, #customer-support, #13-1111.00, #Management Analysts"	http://www.ektello.com	https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=85058&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_6fea9cc7&cb=1582381328126&jobListingId=3498695552
1	"Teacherix, Inc"	Content Writer/Article Writer	02/21/2020	New York		"#sales-marketing, #non-tech, #copywriting, #27-3042.00, #Technical Writers"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=389273&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=EO&ist=L&ast=EOL&vt=w&slr=true&ea=1&cs=1i_a632cfbb&cb=1582726111669&jobListingId=3498642989
1	Unicon Pharma Inc	tier two desk top support	02/29/2020	Washington		"#sales-marketing, #non-tech, #customer-support"		https://www.glassdoor.com/partner/jobListing.htm?pos=0&ao=352789&s=58&guid=&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1i_990e48aa&cb=1582986035731&jobListingId=3508565323
1	 David's Bridal	Customer Service Representative- $14/ hour	02/19/2020	Conshohocken	$14 an hour	"#sales-marketing, #non-tech, #customer-support"	https://www.indeed.com/cmp/David%27s-Bridal?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e1mnevdk53n8800&amp;fromjk=0b40b5c20aa7bd49	https://www.indeed.com/viewjob?jk=0b40b5c20aa7bd49
1	Remind	Senior Product Designer	02/28/2020			"#design, #Design, #Product Design, #UI/UX, #sketch, #saas"		https://remotive.io/remote-jobs/design/senior-product-designer-102558
1	Street Solutions	C# Software Engineer	02/14/2020			"#engineering, #dev, #c, #c plus plus, #engineer, #digital nomad"		https://remoteok.io/remote-jobs/83350-remote-c-software-engineer-street-solutions
1	Quizlet	Snr Site Reliability Engineer Quizlet SF Denver	02/18/2020			"#engineering, #golang, #sys admin, #engineer, #admin"		https://remoteok.io/remote-jobs/83402-remote-snr-site-reliability-engineer-quizlet-sf-denver-quizlet
1	Itemize	Backend Engineer	02/18/2020			"#engineering, #engineer, #backend"		https://remoteok.io/remote-jobs/83400-remote-backend-engineer-itemize
1	Advanced Web Ranking	Content Marketer	02/18/2020			"#Marketing, #Content Marketing, #SEO"		https://remoteok.io/remote-jobs/83394-remote-content-marketer-advanced-web-ranking
1	Exodus.io	Senior DevOps Engineer	02/18/2020			"#engineering, #devops, #senior, #engineer"		https://remoteok.io/remote-jobs/83392-remote-senior-devops-engineer-exodus-io
1	Community	Systems Engineer Community.com Dublin	02/18/2020			"#engineering, #golang, #engineer"		https://remoteok.io/remote-jobs/83390-remote-systems-engineer-community-com-dublin-community
1	Inrupt	Senior Front End Engineering Lead Create A New Kind Of Web Application	02/17/2020			"#engineering, #front end, #web dev, #exec, #senior, #engineer"		https://remoteok.io/remote-jobs/83384-remote-senior-front-end-engineering-lead-create-a-new-kind-of-web-application-inrupt
1	Avocado Green Brands	Exceptional UX UI Designer	02/17/2020			"#design, #digital nomad"		https://remoteok.io/remote-jobs/83379-remote-exceptional-ux-ui-designer-avocado-green-brands
1	Vistas recruitment	Senior Go Engineers Fully	02/17/2020			"#golang, #senior"		https://remoteok.io/remote-jobs/83377-remote-senior-go-engineers-fully-vistas-recruitment
1	SaleHoo.com	Social Media Marketer	02/16/2020			"#sales-marketing, #non-tech, #social media, #marketing, #non tech"		https://remoteok.io/remote-jobs/83366-remote-social-media-marketer-salehoo-com
1	Property Meld	Senior Software Engineer	02/16/2020			"#engineering, #dev, #senior, #engineer, #digital nomad"		https://remoteok.io/remote-jobs/83364-remote-senior-software-engineer-property-meld
1	Baeldung	Java Developer With Spring Security Experience	02/16/2020			"#engineering, #infosec, #dev, #java, #digital nomad"		https://remoteok.io/remote-jobs/83362-remote-java-developer-with-spring-security-experience-baeldung
1	Krit	Back-end Developer	02/14/2020			"#engineering, #backend, #fullstack, #agency, #dev, #digital nomad"		https://remoteok.io/remote-jobs/83353-remote-back-end-developer-krit
1	Pursuant	Android Developer	02/14/2020			"#engineering, #dev, #android, #digital nomad"		https://remoteok.io/remote-jobs/83346-remote-android-developer-pursuant
1	dploy.ai	React Front-end Engineer	02/19/2020			"#engineering, #react, #javascript, #graphql, #golang, #front end, #engineer"		https://remoteok.io/remote-jobs/83419-remote-react-front-end-engineer-dploy-ai
1	Netdata Inc	Senior Developer Advocate	02/14/2020			"#conferences, #Software Engineering, #DevOps, #Systems Administration, #public speaking, #distributed systems, #Microservices, #monitoring systems"		https://remoteok.io/remote-jobs/83338-remote-senior-developer-advocate-netdata-inc
1	Plutora	DevOps Engineer	02/13/2020			"#engineering, #devops, #engineer"		https://remoteok.io/remote-jobs/83328-remote-devops-engineer-plutora
1	UNOPS	ICT Specialist	02/13/2020			#		https://remoteok.io/remote-jobs/83324-remote-ict-specialist-unops
1	Curotec	Wordpress Front end Developer	02/13/2020			"#engineering, #wordpress, #front end, #dev, #digital nomad"		https://remoteok.io/remote-jobs/83323-remote-wordpress-front-end-developer-curotec
1	InfoTrust	Digital Analytics Engineer	02/13/2020			"#engineering, #stats, #engineer"		https://remoteok.io/remote-jobs/83321-remote-digital-analytics-engineer-infotrust
1	Omstars	Tech Lead	02/12/2020			"#Javascript, #React, #Python, #Django, #Project Management"		https://remoteok.io/remote-jobs/83287-remote-tech-lead-omstars
1	Ticketpark 	Senior PHP Developer	02/12/2020			"#php, #symfony, #fullstack, #eventticketing, #eventmanagement, #switzerland"		https://remoteok.io/remote-jobs/83280-remote-senior-php-developer-ticketpark
1	NAVIS	Data Engineer	02/11/2020			"#engineering, #engineer"		https://remoteok.io/remote-jobs/83264-remote-data-engineer-navis
1	Cohabs	Senior full-stack engineer	02/11/2020			"#engineering, #javascript, #node, #react, #react native, #php, #node js, #full stack, #senior, #engineer"		https://remoteok.io/remote-jobs/83262-remote-senior-full-stack-engineer-cohabs
1	Railroad19	Cloud Native Java Developer	02/10/2020			"#engineering, #dev, #java, #cloud, #digital nomad"		https://remoteok.io/remote-jobs/83243-remote-cloud-native-java-developer-railroad19
1	Capita	Treasury Power BI Developer	02/10/2020			"#engineering, #dev, #digital nomad"		https://remoteok.io/remote-jobs/83238-remote-treasury-power-bi-developer-capita
1	GLOBAL APPCASTING	REACT Developer A Virtual Team	02/10/2020			"#engineering, #react, #dev, #javascript, #digital nomad"		https://remoteok.io/remote-jobs/83230-remote-react-developer-a-virtual-team-global-appcasting
1	LoopVOC	Mid Senior Platform Engineer	02/18/2020			"#engineering, #golang, #senior, #engineer"		https://remoteok.io/remote-jobs/83406-remote-mid-senior-platform-engineer-loopvoc
1	Tribe Labs	Mid to Senior React dev	02/19/2020			"#react, #reactjs, #javascript, #senior"		https://remoteok.io/remote-jobs/83422-remote-mid-to-senior-react-dev-tribe-labs
1	TrailerCentral	Senior Php Dev / Scrum Master	02/08/2020			"#engineering, #scrum, #scrum master, #php, #senior php, #php dev, #senior php dev, #javascript, #full stack, #symfony, #laravel, #zend, #senior"		https://remoteok.io/remote-jobs/83169-remote-senior-php-dev-scrum-master-trailercentral
1	Jetcake	Backend Developer	02/26/2020			"#engineering, #python, #django, #flask, #dev, #digital nomad, #backend"		https://remoteok.io/remote-jobs/83559-remote-backend-developer-jetcake
1	Convo	Customer Success Specialist	02/24/2020	US only		"#sales-marketing, #Customer Support / Customer Success, #salesforce, #customer success, #American Sign Language, #saas, #social media, #B2B/SaaS"		https://remotive.io/remote-jobs/customer-support/customer-success-specialist-102307
1	MercuryWorks	Scrum Product Manager	02/29/2020	US only		"#tech, #Product, #agile, #product management, #jira, #react, #B2B"		https://remotive.io/remote-jobs/product/scrum-product-manager-102156
1	Project Admission	Senior Backend PHP Developer (Symfony)	02/19/2020	US only	Remote Jobs	"#engineering, #Software Development, #mySQL, #php, #Symfony, #javascript, #wordpress, #python, #NoSQL"		https://remotive.io/remote-jobs/software-dev/senior-backend-php-developer-symfony-102091
1	Instant Teams	Channel Development Manager	02/20/2020	US only		"#sales-marketing, #Marketing / Sales, #cloud, #sales, #hubspot, #account management, #outbound sales, #ecommerce, #business development"		https://remotive.io/remote-jobs/marketing-sales/channel-development-manager-101371
1	Later	Customer Engagement Manger	02/25/2020	North America		"#sales-marketing, #Customer Support / Customer Success, #social media, #customer success, #B2B/SaaS, #salesforce, #American Sign Language, #saas"		https://remotive.io/remote-jobs/customer-support/customer-engagement-manger-101366
1	CVEDIA	Account Executive - Full Time	02/19/2020	North America		"#sales-marketing, #Marketing / Sales, #sales, #account management, #outbound sales, #ecommerce, #business development, #cloud, #hubspot"		https://remotive.io/remote-jobs/marketing-sales/account-executive-full-time-101238
1	EventGeek	Customer Success Representative	02/20/2020	US only		"#sales-marketing, #Customer Support / Customer Success, #B2B, #customer success, #customer support, #saas"		https://remotive.io/remote-jobs/customer-support/customer-success-representative-100489
1	ClipboardHealth	Head of Product	02/28/2020	US Pacific Time hours		"#tech, #Product, #product management, #marketplace, #react, #B2B, #AWS, #NoSQL"		https://remotive.io/remote-jobs/product/head-of-product-100423
1	Modus-create	Full Stack Engineer	02/26/2020			"#engineering, #Software Development, #.Net, #angular.js, #agile, #QA, #SDET, #C++, #cryptography, #sql-server"		https://remotive.io/remote-jobs/software-dev/full-stack-engineer-100119
1	Flowcast	Head Of Products	02/28/2020			#		https://remoteok.io/remote-jobs/83583-remote-head-of-products-flowcast
1	Squire	Frontend Developer	02/28/2020			"#engineering, #front end, #dev, #digital nomad"		https://remoteok.io/remote-jobs/83577-remote-frontend-developer-squire
1	RevenueCat	Infrastructure Engineer	02/27/2020			"#engineering, #devops, #postgres, #infrastructure, #aws, #engineer"		https://remoteok.io/remote-jobs/83569-remote-infrastructure-engineer-revenuecat
1	Simplero	Virtual Executive Assistant	02/26/2020			"#virtual assistant, #exec"		https://remoteok.io/remote-jobs/83555-remote-virtual-executive-assistant-simplero
1	Brushfire	.NET Engineer	02/19/2020			"#engineering, #engineer"		https://remoteok.io/remote-jobs/83426-remote-net-engineer-brushfire
1	Vizibl	Backend Engineer	02/26/2020			"#engineering, #python, #kubernettes, #docker, #gcp, #postgresql, #redis, #rest, #postgres, #engineer, #backend"		https://remoteok.io/remote-jobs/83539-remote-backend-engineer-vizibl
1	White Hat Gaming	DevOps x 3	02/25/2020			"#engineering, #devops, #engineer, #sre"		https://remoteok.io/remote-jobs/83517-remote-devops-x-3-white-hat-gaming
1	SpiderOak	Go Developer	02/24/2020			"#engineering, #dev, #digital nomad"		https://remoteok.io/remote-jobs/83511-remote-go-developer-spideroak
1	Broad	Backend Developer	02/24/2020			"#engineering, #dev, #backend, #digital nomad"		https://remoteok.io/remote-jobs/83491-remote-backend-developer-broad
1	Icons8	Head of Sales	02/23/2020			"#sales, #inside sales, #tech sales, #it sales, #bnb, #enterprise, #account manager, #vp of sales, #director, #exec"		https://remoteok.io/remote-jobs/83483-remote-head-of-sales-icons8
1	DuckDuckGo	Director Mobile	02/22/2020			"#exec, #mobile"		https://remoteok.io/remote-jobs/83479-remote-director-mobile-duckduckgo
1	Numrah	Mobile UI/UX Engineer	02/26/2020			"#UX, #UI, #UI/UX"		https://remoteok.io/remote-jobs/83477-remote-mobile-ui-ux-engineer-numrah
1	Toggl Hire	Backend Developer	02/23/2020			"#engineering, #golang, #postgresql, #sql, #json, #heroku, #aws, #postgres, #dev, #backend, #digital nomad"		https://remoteok.io/remote-jobs/83475-remote-backend-developer-toggl-hire
1	PeerWell	API Engineering	02/21/2020			"#engineering, #api, #engineer"		https://remoteok.io/remote-jobs/83471-remote-api-engineering-peerwell
1	IOV	Senior Go Backend Engineer	02/21/2020			"#engineering, #golang, #senior, #engineer, #backend"		https://remoteok.io/remote-jobs/83459-remote-senior-go-backend-engineer-iov
1	WBECS	Remote Technical Lead - WordPress	02/21/2020			#Wordpress		https://remoteok.io/remote-jobs/83455-remote-remote-technical-lead-wordpress-wbecs
1	SignalWire	SignalWire Telecom API Developer	02/20/2020			"#engineering, #dev, #api, #telecom, #digital nomad"		https://remoteok.io/remote-jobs/83451-remote-signalwire-telecom-api-developer-signalwire
1	Lean Media	Big Data ETL Architecture	02/20/2020			#big data		https://remoteok.io/remote-jobs/83450-remote-big-data-etl-architecture-lean-media
1	Fretello	Senior IOS Developer	02/10/2020			"#engineering, #ios, #dev, #senior, #digital nomad"		https://remoteok.io/remote-jobs/83229-remote-senior-ios-developer-fretello
1	Ad-Hoc Labs	Senior Platform Engineer	02/07/2020			"#engineering, #platform, #telephony, #privacy, #senior, #engineer"		https://remoteok.io/remote-jobs/83163-remote-senior-platform-engineer-ad-hoc-labs
1	 PMG	Senior Social Media Manager	02/18/2020	Dallas		"#sales-marketing, #non-tech, #social-media"		https://www.indeed.com/viewjob?jk=0b67548862decc91
1	 Guaranteed Rate	Marketing Compliance Specialist	02/20/2020	Remote		"#sales-marketing, #non-tech, #marketing"	https://www.indeed.com/cmp/Guaranteed-Rate?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e28o2d4mp9gh800&amp;fromjk=7ddffb5d5a00e8ed	https://www.indeed.com/viewjob?jk=7ddffb5d5a00e8ed
1	 Citadel	Customer Experience Representative (Part-Time)	02/05/2020	Montgomeryville		"#sales-marketing, #non-tech, #customer-support"	https://www.indeed.com/cmp/Citadel-Federal-Credit-Union?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e0aulp3b5uad800&amp;fromjk=b1b16e1e2b3a67cd	https://www.indeed.com/viewjob?jk=b1b16e1e2b3a67cd
1	 NOBODY	Strategist	02/06/2020	Washington		"#sales-marketing, #non-tech, #copywriting"		https://www.indeed.com/viewjob?jk=b0b26acbe0145ee2
1	 Realogy	Copywriter	02/06/2020	Deerfield		"#sales-marketing, #non-tech, #copywriting"	https://www.indeed.com/cmp/Realogy?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e0dgkh6i5om4800&amp;fromjk=a673082ca171aba1	https://www.indeed.com/viewjob?jk=a673082ca171aba1
1	 DISH	PART TIME ONLY- Work-At-Home Customer Experience Representative	02/04/2020	Englewood		"#sales-marketing, #non-tech, #customer-support"	https://www.indeed.com/cmp/Dish?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e08cb90kpa0r800&amp;fromjk=9fc586de10db5a18	https://www.indeed.com/viewjob?jk=9fc586de10db5a18
1	 Broadpath	Provider Service Representative	02/27/2020	Tucson		"#sales-marketing, #non-tech, #customer-support"	https://www.indeed.com/cmp/Broadpath-Healthcare-Solutions?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e28o70ep418j800&amp;fromjk=971c366e9191ac10	https://www.indeed.com/viewjob?jk=971c366e9191ac10
1	 Avanoo	Account-Based Content Marketing Specialist	02/06/2020	Remote		"#sales-marketing, #non-tech, #marketing"	https://www.indeed.com/cmp/Avanoo?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e0dh01fe3acv000&amp;fromjk=936073c6b1721e4a	https://www.indeed.com/viewjob?jk=936073c6b1721e4a
1	 Dell	Education Content Strategist	02/21/2020	Austin		"#sales-marketing, #non-tech, #copywriting"	https://www.indeed.com/cmp/Dell-Technologies?campaignid=vjcmpinfo&amp;from=vjcmpinfo&amp;tk=1e210n1di532v800&amp;fromjk=92294a749e0a12ef	https://www.indeed.com/viewjob?jk=92294a749e0a12ef
